image,image_patch,mask_patch,label,fold,ela
Tp_D_NRD_S_B_arc20016_xxx00000_02199,4.png,4_gt.png,1,0,ela_4.png
Tp_S_CRN_M_N_art00003_art00003_10441,4.png,4_gt.png,1,0,ela_4.png
Tp_D_NRD_M_O_sec20087_sec20042_01677,8.png,8_gt.png,1,0,ela_8.png
Au_ind_00052,2.png,,0,0,ela_2.png
Au_art_30426,0.png,,0,0,ela_0.png
Au_nat_30327,2.png,,0,0,ela_2.png
Tp_S_NRN_S_N_arc20004_arc20004_02152,1.png,1_gt.png,1,0,ela_1.png
Au_nat_20081,1.png,,0,0,ela_1.png
Au_arc_30647,2.png,,0,0,ela_2.png
Au_cha_30610,0.png,,0,0,ela_0.png
Tp_D_NRN_S_N_art00003_ani00037_00496,0.png,0_gt.png,1,0,ela_0.png
Au_nat_30037,2.png,,0,0,ela_2.png
Au_pla_30643,0.png,,0,0,ela_0.png
Au_nat_30022,4.png,,0,0,ela_4.png
Au_ani_30393,1.png,,0,0,ela_1.png
Tp_S_NNN_S_N_ani20019_ani20019_02062,2.png,2_gt.png,1,0,ela_2.png
Au_sec_30492,0.png,,0,0,ela_0.png
Au_arc_00004,3.png,,0,0,ela_3.png
Au_arc_30661,4.png,,0,0,ela_4.png
Au_arc_30563,1.png,,0,0,ela_1.png
Tp_D_NRN_M_N_art00025_cha00027_11682,0.png,0_gt.png,1,0,ela_0.png
Au_ind_30104,4.png,,0,0,ela_4.png
Au_txt_30009,4.png,,0,0,ela_4.png
Au_sec_30477,4.png,,0,0,ela_4.png
Au_sec_30396,2.png,,0,0,ela_2.png
Au_sec_30237,0.png,,0,0,ela_0.png
Au_ind_30007,3.png,,0,0,ela_3.png
Tp_D_NRN_M_N_nat10164_nat10124_12095,2.png,2_gt.png,1,0,ela_2.png
Tp_S_NNN_S_N_sec20012_sec20012_02121,0.png,0_gt.png,1,0,ela_0.png
Au_sec_20040,4.png,,0,0,ela_4.png
Au_sec_30217,2.png,,0,0,ela_2.png
Au_sec_30476,1.png,,0,0,ela_1.png
Au_sec_30547,1.png,,0,0,ela_1.png
Au_nat_30122,2.png,,0,0,ela_2.png
Au_ani_10129,4.png,,0,0,ela_4.png
Au_cha_30201,1.png,,0,0,ela_1.png
Au_pla_30439,0.png,,0,0,ela_0.png
Au_pla_30288,2.png,,0,0,ela_2.png
Au_pla_20049,3.png,,0,0,ela_3.png
Au_art_00032,1.png,,0,0,ela_1.png
Au_arc_30305,4.png,,0,0,ela_4.png
Au_nat_30270,0.png,,0,0,ela_0.png
Au_nat_30710,4.png,,0,0,ela_4.png
Tp_D_NNN_S_N_nat20092_nat20089_01596,4.png,4_gt.png,1,0,ela_4.png
Au_nat_00046,4.png,,0,0,ela_4.png
Au_arc_20047,2.png,,0,0,ela_2.png
Au_arc_30208,0.png,,0,0,ela_0.png
Au_pla_30271,3.png,,0,0,ela_3.png
Au_pla_30154,0.png,,0,0,ela_0.png
Au_pla_30075,1.png,,0,0,ela_1.png
Au_pla_30612,1.png,,0,0,ela_1.png
Tp_D_CRN_S_N_sec00077_art00039_00098,3.png,3_gt.png,1,0,ela_3.png
Au_ind_30141,2.png,,0,0,ela_2.png
Au_ani_30612,0.png,,0,0,ela_0.png
Au_art_30245,3.png,,0,0,ela_3.png
Au_ind_30061,4.png,,0,0,ela_4.png
Au_sec_30208,4.png,,0,0,ela_4.png
Au_pla_30226,3.png,,0,0,ela_3.png
Tp_S_NNN_S_B_art00015_art00015_20062,1.png,1_gt.png,1,0,ela_1.png
Au_art_30163,3.png,,0,0,ela_3.png
Tp_S_NND_S_N_arc20073_arc20073_02193,0.png,0_gt.png,1,0,ela_0.png
Au_sec_30156,3.png,,0,0,ela_3.png
Au_sec_30662,2.png,,0,0,ela_2.png
Au_sec_30387,3.png,,0,0,ela_3.png
Au_cha_30333,1.png,,0,0,ela_1.png
Au_sec_20008,3.png,,0,0,ela_3.png
Tp_S_NRN_S_B_ani20043_ani20043_02086,5.png,5_gt.png,1,0,ela_5.png
Au_arc_20017,0.png,,0,0,ela_0.png
Au_ani_30473,4.png,,0,0,ela_4.png
Au_art_30475,1.png,,0,0,ela_1.png
Tp_S_NNN_S_N_nat00062_nat00062_00669,1.png,1_gt.png,1,0,ela_1.png
Au_ind_20019,4.png,,0,0,ela_4.png
Tp_D_NNN_M_B_art00069_nat00013_11844,2.png,2_gt.png,1,0,ela_2.png
Au_cha_30242,3.png,,0,0,ela_3.png
Au_arc_30647,4.png,,0,0,ela_4.png
Au_art_20057,2.png,,0,0,ela_2.png
Au_ani_30720,1.png,,0,0,ela_1.png
Au_ani_30024,4.png,,0,0,ela_4.png
Au_arc_30241,1.png,,0,0,ela_1.png
Au_art_30076,3.png,,0,0,ela_3.png
Au_ani_30484,0.png,,0,0,ela_0.png
Au_arc_30559,1.png,,0,0,ela_1.png
Au_pla_30134,4.png,,0,0,ela_4.png
Au_sec_30407,0.png,,0,0,ela_0.png
Au_ind_30161,4.png,,0,0,ela_4.png
Tp_S_NNN_S_N_sec00064_sec00064_11259,0.png,0_gt.png,1,0,ela_0.png
Tp_S_CRN_S_N_cha10201_cha10201_12357,1.png,1_gt.png,1,0,ela_1.png
Tp_S_NRN_S_B_art00024_art00024_20088,1.png,1_gt.png,1,0,ela_1.png
Tp_S_CRD_S_N_sec00020_sec00020_00771,0.png,0_gt.png,1,0,ela_0.png
Au_pla_30315,3.png,,0,0,ela_3.png
Au_nat_30168,3.png,,0,0,ela_3.png
Tp_S_NNN_S_B_sec00096_sec00096_00116,1.png,1_gt.png,1,0,ela_1.png
Au_sec_10116,4.png,,0,0,ela_4.png
Au_nat_30273,4.png,,0,0,ela_4.png
Au_sec_30563,1.png,,0,0,ela_1.png
Au_cha_30340,2.png,,0,0,ela_2.png
Au_ani_10194,0.png,,0,0,ela_0.png
Tp_S_CNN_M_N_art00054_art00054_10539,3.png,3_gt.png,1,0,ela_3.png
Au_ani_30420,1.png,,0,0,ela_1.png
Au_pla_30123,4.png,,0,0,ela_4.png
Au_ani_30626,3.png,,0,0,ela_3.png
Tp_D_NRN_S_N_ani10186_ani10200_12435,1.png,1_gt.png,1,0,ela_1.png
Au_arc_30245,3.png,,0,0,ela_3.png
Au_ani_30012,1.png,,0,0,ela_1.png
Au_nat_30041,1.png,,0,0,ela_1.png
Tp_S_CRN_M_N_cha00048_cha00048_11005,1.png,1_gt.png,1,0,ela_1.png
Tp_D_NNN_M_B_nat10128_ani00058_11541,0.png,0_gt.png,1,0,ela_0.png
Au_nat_30356,2.png,,0,0,ela_2.png
Au_ani_30391,2.png,,0,0,ela_2.png
Au_nat_10142,1.png,,0,0,ela_1.png
Au_art_00074,3.png,,0,0,ela_3.png
Au_cha_30562,1.png,,0,0,ela_1.png
Au_cha_30066,1.png,,0,0,ela_1.png
Au_art_30361,2.png,,0,0,ela_2.png
Tp_S_CRN_S_B_arc00095_arc00095_01035,0.png,0_gt.png,1,0,ela_0.png
Au_pla_30161,3.png,,0,0,ela_3.png
Au_arc_30700,1.png,,0,0,ela_1.png
Au_art_30597,3.png,,0,0,ela_3.png
Tp_D_NRN_S_B_sec00079_pla00029_00100,32.png,32_gt.png,1,0,ela_32.png
Au_nat_30653,4.png,,0,0,ela_4.png
Au_arc_30469,1.png,,0,0,ela_1.png
Au_cha_30411,4.png,,0,0,ela_4.png
Au_cha_30257,1.png,,0,0,ela_1.png
Au_art_00028,3.png,,0,0,ela_3.png
Tp_S_NNN_S_O_ani00077_ani00077_00823,1.png,1_gt.png,1,0,ela_1.png
Tp_D_NNN_M_N_txt00013_txt00019_10847,6.png,6_gt.png,1,0,ela_6.png
Au_nat_30549,4.png,,0,0,ela_4.png
Au_arc_30824,1.png,,0,0,ela_1.png
Au_arc_30716,0.png,,0,0,ela_0.png
Au_txt_00040,2.png,,0,0,ela_2.png
Au_arc_30815,0.png,,0,0,ela_0.png
Tp_D_NRN_M_N_nat10160_nat10140_12072,3.png,3_gt.png,1,0,ela_3.png
Au_pla_30016,4.png,,0,0,ela_4.png
Au_arc_00054,1.png,,0,0,ela_1.png
Tp_S_CNN_M_N_pla00095_pla00095_10609,5.png,5_gt.png,1,0,ela_5.png
Au_cha_30039,0.png,,0,0,ela_0.png
Au_pla_30629,4.png,,0,0,ela_4.png
Au_pla_00028,4.png,,0,0,ela_4.png
Au_art_30263,1.png,,0,0,ela_1.png
Tp_S_NNN_S_B_arc00063_arc00063_00283,1.png,1_gt.png,1,0,ela_1.png
Tp_S_CNN_S_N_pla20034_pla20034_01934,1.png,1_gt.png,1,0,ela_1.png
Au_art_00096,1.png,,0,0,ela_1.png
Au_nat_30295,0.png,,0,0,ela_0.png
Tp_S_CRN_M_N_pla00088_pla00088_10852,2.png,2_gt.png,1,0,ela_2.png
Au_nat_30080,3.png,,0,0,ela_3.png
Au_ani_30033,1.png,,0,0,ela_1.png
Au_pla_30240,4.png,,0,0,ela_4.png
Au_arc_30809,2.png,,0,0,ela_2.png
Tp_S_NNN_S_N_ind00093_ind00093_00916,3.png,3_gt.png,1,0,ela_3.png
Au_nat_30258,3.png,,0,0,ela_3.png
Au_nat_30033,1.png,,0,0,ela_1.png
Tp_D_NNN_M_N_sec00061_nat00097_11264,0.png,0_gt.png,1,0,ela_0.png
Au_ani_30188,0.png,,0,0,ela_0.png
Au_ani_30770,2.png,,0,0,ela_2.png
Tp_D_NRN_S_B_cha20031_arc20033_02030,8.png,8_gt.png,1,0,ela_8.png
Au_ani_30517,3.png,,0,0,ela_3.png
Au_art_00072,2.png,,0,0,ela_2.png
Au_pla_10108,1.png,,0,0,ela_1.png
Au_ind_30044,3.png,,0,0,ela_3.png
Tp_S_NNN_S_N_nat10142_nat10142_11961,0.png,0_gt.png,1,0,ela_0.png
Au_nat_30459,0.png,,0,0,ela_0.png
Tp_D_NRN_M_N_nat10148_nat00097_12122,11.png,11_gt.png,1,0,ela_11.png
Tp_D_NRN_M_N_nat10126_cha10110_11535,0.png,0_gt.png,1,0,ela_0.png
Tp_D_NRN_M_N_nat10131_nat10132_11904,7.png,7_gt.png,1,0,ela_7.png
Tp_D_CRN_M_B_ani00046_ani00001_10100,3.png,3_gt.png,1,0,ela_3.png
Au_cha_30176,2.png,,0,0,ela_2.png
Tp_D_CRN_M_N_nat10144_nat10125_11968,7.png,7_gt.png,1,0,ela_7.png
Tp_D_NRN_M_B_sec00095_txt00068_10134,2.png,2_gt.png,1,0,ela_2.png
Au_ani_30062,3.png,,0,0,ela_3.png
Tp_S_CRN_M_N_sec00097_sec00097_10130,1.png,1_gt.png,1,0,ela_1.png
Au_ani_30502,3.png,,0,0,ela_3.png
Au_cha_30625,3.png,,0,0,ela_3.png
Tp_D_NRN_S_N_cha10139_ani00070_12201,1.png,1_gt.png,1,0,ela_1.png
Au_ani_30613,1.png,,0,0,ela_1.png
Tp_D_NRD_L_N_art10104_ani10110_10230,5.png,5_gt.png,1,0,ela_5.png
Au_nat_20057,0.png,,0,0,ela_0.png
Tp_D_NND_S_B_nat20026_arc20001_02226,1.png,1_gt.png,1,0,ela_1.png
Tp_D_NRN_S_N_pla10122_pla00020_11604,0.png,0_gt.png,1,0,ela_0.png
Au_art_30406,3.png,,0,0,ela_3.png
Au_ani_30242,1.png,,0,0,ela_1.png
Au_cha_30493,3.png,,0,0,ela_3.png
Tp_D_NRN_S_N_nat10145_ani00097_11988,1.png,1_gt.png,1,0,ela_1.png
Au_nat_00002,4.png,,0,0,ela_4.png
Tp_D_CRD_M_N_txt00068_txt00065_10136,5.png,5_gt.png,1,0,ela_5.png
Au_art_30479,3.png,,0,0,ela_3.png
Au_ani_30715,2.png,,0,0,ela_2.png
Au_nat_10142,3.png,,0,0,ela_3.png
Au_pla_30158,0.png,,0,0,ela_0.png
Au_ani_20042,2.png,,0,0,ela_2.png
Au_cha_10161,2.png,,0,0,ela_2.png
Au_arc_30667,4.png,,0,0,ela_4.png
Tp_S_CNN_M_N_cha00056_cha00056_10262,0.png,0_gt.png,1,0,ela_0.png
Au_arc_30252,1.png,,0,0,ela_1.png
Au_nat_30077,1.png,,0,0,ela_1.png
Au_pla_10103,3.png,,0,0,ela_3.png
Au_cha_30027,3.png,,0,0,ela_3.png
Au_art_20081,2.png,,0,0,ela_2.png
Tp_S_NNN_S_N_nat00058_nat00058_00665,0.png,0_gt.png,1,0,ela_0.png
Tp_D_CRN_S_O_cha00030_ani00068_10042,0.png,0_gt.png,1,0,ela_0.png
Au_arc_30769,3.png,,0,0,ela_3.png
Au_art_00051,2.png,,0,0,ela_2.png
Au_art_20048,0.png,,0,0,ela_0.png
Tp_S_NNN_S_N_nat00002_nat00002_11058,1.png,1_gt.png,1,0,ela_1.png
Tp_S_NRN_M_N_ani10165_ani10165_12491,2.png,2_gt.png,1,0,ela_2.png
Au_pla_30085,0.png,,0,0,ela_0.png
Au_art_20019,3.png,,0,0,ela_3.png
Au_ani_30388,2.png,,0,0,ela_2.png
Au_sec_20089,3.png,,0,0,ela_3.png
Au_art_30308,0.png,,0,0,ela_0.png
Tp_S_NNN_S_N_arc20084_arc20084_02188,0.png,0_gt.png,1,0,ela_0.png
Au_nat_30103,0.png,,0,0,ela_0.png
Au_nat_10149,2.png,,0,0,ela_2.png
Au_art_30202,1.png,,0,0,ela_1.png
Au_nat_30528,2.png,,0,0,ela_2.png
Au_sec_00080,1.png,,0,0,ela_1.png
Au_pla_30741,2.png,,0,0,ela_2.png
Tp_D_NRD_S_B_cha20044_nat20042_02432,2.png,2_gt.png,1,0,ela_2.png
Au_nat_30558,2.png,,0,0,ela_2.png
Au_pla_10125,4.png,,0,0,ela_4.png
Tp_S_NNN_S_N_pla00026_pla00026_00563,0.png,0_gt.png,1,0,ela_0.png
Tp_D_NRN_M_N_nat00028_nat00013_11053,1.png,1_gt.png,1,0,ela_1.png
Au_pla_30369,2.png,,0,0,ela_2.png
Au_arc_20002,0.png,,0,0,ela_0.png
Au_arc_30473,0.png,,0,0,ela_0.png
Au_nat_30058,3.png,,0,0,ela_3.png
Au_nat_20093,4.png,,0,0,ela_4.png
Tp_S_NNN_S_N_ind00079_ind00079_00912,3.png,3_gt.png,1,0,ela_3.png
Tp_S_NRN_S_N_nat20095_nat20095_01599,0.png,0_gt.png,1,0,ela_0.png
Tp_D_NNN_M_N_cha10168_cha10140_12301,8.png,8_gt.png,1,0,ela_8.png
Tp_D_NNN_M_N_ani10132_ani10123_12477,3.png,3_gt.png,1,0,ela_3.png
Au_pla_30441,3.png,,0,0,ela_3.png
Au_ani_30145,4.png,,0,0,ela_4.png
Au_arc_30697,4.png,,0,0,ela_4.png
Au_arc_30621,0.png,,0,0,ela_0.png
Au_ani_10122,3.png,,0,0,ela_3.png
Au_cha_00057,1.png,,0,0,ela_1.png
Au_nat_30326,4.png,,0,0,ela_4.png
Au_ani_20028,4.png,,0,0,ela_4.png
Au_pla_30625,0.png,,0,0,ela_0.png
Au_arc_30365,0.png,,0,0,ela_0.png
Tp_S_NNN_S_B_nat20001_nat20001_01505,1.png,1_gt.png,1,0,ela_1.png
Au_sec_30559,1.png,,0,0,ela_1.png
Au_sec_30686,2.png,,0,0,ela_2.png
Tp_D_NRN_S_N_pla10120_ani10122_11607,0.png,0_gt.png,1,0,ela_0.png
Tp_S_NNN_S_N_txt00002_txt00002_01261,5.png,5_gt.png,1,0,ela_5.png
Au_cha_30619,4.png,,0,0,ela_4.png
Au_art_20073,1.png,,0,0,ela_1.png
Tp_S_NRN_S_N_pla20078_pla20078_01978,1.png,1_gt.png,1,0,ela_1.png
Au_cha_20022,0.png,,0,0,ela_0.png
Au_cha_10152,0.png,,0,0,ela_0.png
Au_cha_30496,4.png,,0,0,ela_4.png
Au_arc_30666,3.png,,0,0,ela_3.png
Au_nat_30675,2.png,,0,0,ela_2.png
Au_art_00084,1.png,,0,0,ela_1.png
Au_nat_30068,1.png,,0,0,ela_1.png
Tp_S_NRD_S_B_nat00038_nat00038_00957,1.png,1_gt.png,1,0,ela_1.png
Au_sec_30701,2.png,,0,0,ela_2.png
Au_ind_30050,4.png,,0,0,ela_4.png
Au_nat_30208,3.png,,0,0,ela_3.png
Au_arc_30383,4.png,,0,0,ela_4.png
Au_cha_30021,3.png,,0,0,ela_3.png
Au_sec_20027,1.png,,0,0,ela_1.png
Au_sec_30069,2.png,,0,0,ela_2.png
Au_art_30345,3.png,,0,0,ela_3.png
Tp_S_NRN_S_N_art20025_art20025_01831,1.png,1_gt.png,1,0,ela_1.png
Au_pla_20036,1.png,,0,0,ela_1.png
Au_ind_20051,4.png,,0,0,ela_4.png
Au_ani_30428,2.png,,0,0,ela_2.png
Tp_D_CNN_M_B_nat10139_nat00097_11948,7.png,7_gt.png,1,0,ela_7.png
Tp_D_NRN_S_B_sec00014_cha00089_00034,0.png,0_gt.png,1,0,ela_0.png
Au_ind_30174,3.png,,0,0,ela_3.png
Au_pla_30052,2.png,,0,0,ela_2.png
Tp_S_NNN_S_N_txt00060_txt00060_01282,4.png,4_gt.png,1,0,ela_4.png
Au_ind_20017,1.png,,0,0,ela_1.png
Au_pla_10118,2.png,,0,0,ela_2.png
Au_sec_30111,0.png,,0,0,ela_0.png
Au_sec_20044,4.png,,0,0,ela_4.png
Tp_D_CNN_M_N_txt10109_txt10110_10816,6.png,6_gt.png,1,0,ela_6.png
Au_ani_00006,1.png,,0,0,ela_1.png
Au_nat_30714,2.png,,0,0,ela_2.png
Au_txt_00098,4.png,,0,0,ela_4.png
Tp_D_NRN_M_B_sec20053_arc20001_02131,7.png,7_gt.png,1,0,ela_7.png
Au_nat_30456,4.png,,0,0,ela_4.png
Au_arc_30226,1.png,,0,0,ela_1.png
Tp_S_NNN_S_B_arc00022_arc00022_20078,0.png,0_gt.png,1,0,ela_0.png
Au_sec_30692,0.png,,0,0,ela_0.png
Au_art_10008,4.png,,0,0,ela_4.png
Au_pla_30664,3.png,,0,0,ela_3.png
Tp_D_NRN_S_B_nat00029_sec00029_20113,1.png,1_gt.png,1,0,ela_1.png
Au_art_30557,2.png,,0,0,ela_2.png
Au_ani_30644,1.png,,0,0,ela_1.png
Au_nat_30280,3.png,,0,0,ela_3.png
Au_nat_20052,2.png,,0,0,ela_2.png
Au_art_30040,1.png,,0,0,ela_1.png
Tp_D_NRN_M_B_ani10114_ani00100_11637,4.png,4_gt.png,1,0,ela_4.png
Tp_S_NNN_S_N_cha00084_cha00084_10871,1.png,1_gt.png,1,0,ela_1.png
Au_cha_30310,3.png,,0,0,ela_3.png
Tp_D_NRN_M_N_nat10136_arc00069_11918,0.png,0_gt.png,1,0,ela_0.png
Au_art_30043,1.png,,0,0,ela_1.png
Au_sec_30502,0.png,,0,0,ela_0.png
Au_sec_30235,4.png,,0,0,ela_4.png
Au_nat_30439,2.png,,0,0,ela_2.png
Au_pla_30312,2.png,,0,0,ela_2.png
Au_nat_30132,2.png,,0,0,ela_2.png
Tp_S_NRN_S_B_pla00072_pla00072_01177,1.png,1_gt.png,1,0,ela_1.png
Tp_S_NRD_S_N_arc10121_arc10121_12106,1.png,1_gt.png,1,0,ela_1.png
Au_ind_30121,4.png,,0,0,ela_4.png
Au_pla_30372,2.png,,0,0,ela_2.png
Tp_S_NNN_S_N_nat20073_nat20073_01577,1.png,1_gt.png,1,0,ela_1.png
Au_pla_30689,1.png,,0,0,ela_1.png
Au_arc_30299,1.png,,0,0,ela_1.png
Tp_D_NRN_M_N_nat10150_nat10124_12033,6.png,6_gt.png,1,0,ela_6.png
Au_sec_30115,0.png,,0,0,ela_0.png
Au_arc_30247,3.png,,0,0,ela_3.png
Tp_D_CNN_M_N_nat00041_nat10123_11439,3.png,3_gt.png,1,0,ela_3.png
Au_arc_30338,3.png,,0,0,ela_3.png
Au_sec_30075,0.png,,0,0,ela_0.png
Au_art_30371,1.png,,0,0,ela_1.png
Au_art_30229,2.png,,0,0,ela_2.png
Tp_D_NRN_S_B_ind00057_ind00018_00463,1.png,1_gt.png,1,0,ela_1.png
Au_cha_00048,0.png,,0,0,ela_0.png
Tp_S_NRN_S_N_ani20058_ani20058_02100,1.png,1_gt.png,1,0,ela_1.png
Au_art_30164,2.png,,0,0,ela_2.png
Au_cha_00096,2.png,,0,0,ela_2.png
Tp_S_NRN_S_N_sec20004_sec20004_02116,1.png,1_gt.png,1,0,ela_1.png
Au_pla_30504,4.png,,0,0,ela_4.png
Au_art_30172,4.png,,0,0,ela_4.png
Tp_S_NND_S_N_nat20093_nat20093_01597,0.png,0_gt.png,1,0,ela_0.png
Au_ani_30153,1.png,,0,0,ela_1.png
Au_arc_30622,1.png,,0,0,ela_1.png
Tp_S_CNN_M_N_pla00080_pla00080_10458,3.png,3_gt.png,1,0,ela_3.png
Au_arc_30776,0.png,,0,0,ela_0.png
Tp_D_NRN_M_O_sec20054_sec20042_01644,4.png,4_gt.png,1,0,ela_4.png
Au_cha_30151,3.png,,0,0,ela_3.png
Au_pla_30268,2.png,,0,0,ela_2.png
Au_art_30407,4.png,,0,0,ela_4.png
Au_arc_30199,3.png,,0,0,ela_3.png
Au_nat_30469,4.png,,0,0,ela_4.png
Au_sec_30656,2.png,,0,0,ela_2.png
Tp_D_NNN_S_B_sec00062_cha00023_00701,2.png,2_gt.png,1,0,ela_2.png
Tp_D_NRN_S_N_sec00071_ind00084_11277,0.png,0_gt.png,1,0,ela_0.png
Au_pla_30540,2.png,,0,0,ela_2.png
Tp_D_CRN_M_N_arc00008_nat10122_11773,2.png,2_gt.png,1,0,ela_2.png
Au_arc_30458,1.png,,0,0,ela_1.png
Au_sec_20091,2.png,,0,0,ela_2.png
Au_nat_30688,1.png,,0,0,ela_1.png
Au_cha_20046,0.png,,0,0,ela_0.png
Au_cha_30084,3.png,,0,0,ela_3.png
Au_nat_20048,2.png,,0,0,ela_2.png
Tp_S_NNN_S_B_ani00060_ani00060_00180,1.png,1_gt.png,1,0,ela_1.png
Au_art_30578,4.png,,0,0,ela_4.png
Tp_D_CRD_S_N_ani00075_art00012_00195,1.png,1_gt.png,1,0,ela_1.png
Au_sec_30362,3.png,,0,0,ela_3.png
Tp_S_CRN_S_N_pla20071_pla20071_02365,2.png,2_gt.png,1,0,ela_2.png
Au_cha_30425,2.png,,0,0,ela_2.png
Au_pla_00071,4.png,,0,0,ela_4.png
Au_nat_10123,4.png,,0,0,ela_4.png
Au_pla_20052,1.png,,0,0,ela_1.png
Tp_S_CNN_S_N_pla20062_pla20062_01962,0.png,0_gt.png,1,0,ela_0.png
Au_pla_20048,0.png,,0,0,ela_0.png
Au_ind_30006,4.png,,0,0,ela_4.png
Au_txt_30027,1.png,,0,0,ela_1.png
Tp_D_NRN_M_N_cha10122_nat10144_12155,7.png,7_gt.png,1,0,ela_7.png
Au_art_30219,2.png,,0,0,ela_2.png
Au_nat_30206,4.png,,0,0,ela_4.png
Au_pla_30132,4.png,,0,0,ela_4.png
Au_art_00031,0.png,,0,0,ela_0.png
Au_txt_00082,2.png,,0,0,ela_2.png
Au_arc_00062,2.png,,0,0,ela_2.png
Au_arc_30501,3.png,,0,0,ela_3.png
Au_ani_30660,3.png,,0,0,ela_3.png
Tp_D_NRN_S_N_art00024_ani00040_00506,0.png,0_gt.png,1,0,ela_0.png
Au_arc_30005,3.png,,0,0,ela_3.png
Au_arc_00025,3.png,,0,0,ela_3.png
Tp_D_CRN_M_N_pla10110_sec00046_10119,1.png,1_gt.png,1,0,ela_1.png
Au_nat_20079,0.png,,0,0,ela_0.png
Au_art_30444,3.png,,0,0,ela_3.png
Au_nat_00023,2.png,,0,0,ela_2.png
Tp_D_NND_M_N_arc00058_arc00086_00278,4.png,4_gt.png,1,0,ela_4.png
Au_ind_20043,0.png,,0,0,ela_0.png
Tp_D_NRN_S_N_cha00028_ani10123_11686,1.png,1_gt.png,1,0,ela_1.png
Tp_D_NRN_M_N_sec00087_nat00062_11410,1.png,1_gt.png,1,0,ela_1.png
Tp_S_NRN_M_N_arc10125_arc10125_11887,8.png,8_gt.png,1,0,ela_8.png
Au_pla_00076,0.png,,0,0,ela_0.png
Au_ani_30548,1.png,,0,0,ela_1.png
Au_sec_30101,2.png,,0,0,ela_2.png
Tp_S_NNN_S_N_cha00036_cha00036_11735,0.png,0_gt.png,1,0,ela_0.png
Au_cha_20026,2.png,,0,0,ela_2.png
Au_arc_30367,1.png,,0,0,ela_1.png
Au_cha_30684,0.png,,0,0,ela_0.png
Tp_D_CNN_S_N_pla10114_ani00081_10429,0.png,0_gt.png,1,0,ela_0.png
Au_pla_30413,3.png,,0,0,ela_3.png
Tp_S_NRN_M_N_arc00082_arc00082_11520,0.png,0_gt.png,1,0,ela_0.png
Au_nat_30656,0.png,,0,0,ela_0.png
Au_ani_30068,1.png,,0,0,ela_1.png
Au_cha_30101,1.png,,0,0,ela_1.png
Au_ind_30027,0.png,,0,0,ela_0.png
Tp_S_NRN_S_N_ind20001_ind20001_01742,1.png,1_gt.png,1,0,ela_1.png
Au_sec_30725,0.png,,0,0,ela_0.png
Tp_D_NNN_M_B_arc00082_nat00099_00302,3.png,3_gt.png,1,0,ela_3.png
Tp_D_NRN_S_N_pla10124_nat00095_11705,2.png,2_gt.png,1,0,ela_2.png
Au_ind_30112,4.png,,0,0,ela_4.png
Tp_D_NRN_S_N_art20067_arc20001_01873,19.png,19_gt.png,1,0,ela_19.png
Au_nat_30535,3.png,,0,0,ela_3.png
Au_sec_00072,1.png,,0,0,ela_1.png
Tp_S_NRN_S_N_ani00020_ani00020_00140,1.png,1_gt.png,1,0,ela_1.png
Au_art_30394,0.png,,0,0,ela_0.png
Au_nat_30074,0.png,,0,0,ela_0.png
Au_art_30171,4.png,,0,0,ela_4.png
Au_ani_30141,2.png,,0,0,ela_2.png
Au_cha_00084,1.png,,0,0,ela_1.png
Tp_D_NRN_M_N_sec00062_cha00070_11479,0.png,0_gt.png,1,0,ela_0.png
Au_sec_00032,4.png,,0,0,ela_4.png
Tp_S_NNN_S_N_arc20086_arc20086_01726,0.png,0_gt.png,1,0,ela_0.png
Au_nat_30443,1.png,,0,0,ela_1.png
Au_sec_30180,0.png,,0,0,ela_0.png
Au_nat_30547,0.png,,0,0,ela_0.png
Au_sec_30448,1.png,,0,0,ela_1.png
Au_art_30270,3.png,,0,0,ela_3.png
Tp_D_NND_S_N_nat00015_cha00096_00634,0.png,0_gt.png,1,0,ela_0.png
Au_arc_30449,0.png,,0,0,ela_0.png
Au_pla_30230,3.png,,0,0,ela_3.png
Au_cha_30603,4.png,,0,0,ela_4.png
Au_sec_30056,1.png,,0,0,ela_1.png
Au_pla_10114,2.png,,0,0,ela_2.png
Tp_D_NRN_S_N_sec00016_ani00013_00702,0.png,0_gt.png,1,0,ela_0.png
Au_cha_30050,4.png,,0,0,ela_4.png
Au_art_00026,2.png,,0,0,ela_2.png
Au_nat_30262,0.png,,0,0,ela_0.png
Au_pla_30446,4.png,,0,0,ela_4.png
Au_pla_00050,1.png,,0,0,ela_1.png
Au_cha_30603,2.png,,0,0,ela_2.png
Au_pla_30184,2.png,,0,0,ela_2.png
Au_ind_30147,3.png,,0,0,ela_3.png
Tp_S_CND_M_B_sec00019_sec00019_00040,0.png,0_gt.png,1,0,ela_0.png
Au_arc_30550,2.png,,0,0,ela_2.png
Au_ani_10224,4.png,,0,0,ela_4.png
Tp_D_CRN_S_N_sec00022_art00076_11743,0.png,0_gt.png,1,0,ela_0.png
Au_ani_00093,0.png,,0,0,ela_0.png
Au_arc_00042,1.png,,0,0,ela_1.png
Au_ind_30131,1.png,,0,0,ela_1.png
Tp_D_NRN_S_B_cha00013_cha00015_20051,1.png,1_gt.png,1,0,ela_1.png
Tp_D_NNN_M_N_sec20059_arc20022_02134,0.png,0_gt.png,1,0,ela_0.png
Au_cha_30047,3.png,,0,0,ela_3.png
