image,image_patch,mask_patch,label,fold,ela,root_dir
1azovt_orig,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
worldscouting_48330823491,25.jpg,,0,0,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cb58x_orig,11.jpg,,0,0,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
vailmarston_22181323761,44.jpg,,0,0,44_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92ansy_0,18.jpg,18_gt.jpg,1,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dwil8_0,6.jpg,6_gt.jpg,1,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90z7wb_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
corferit_2437040345,8.jpg,,0,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
crawlem_3464039714,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
bsabarnowl_3709270985,12.jpg,,0,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cdqz3_orig,16.jpg,,0,0,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jackskellington101_42116723,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cgvx4_orig,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jamescridland_6699509035,0.jpg,,0,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c96chir_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ccedw_0,9.jpg,9_gt.jpg,1,0,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1as3ai_orig,28.jpg,,0,0,28_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
librarianidol_3109667774,5.jpg,,0,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
aliented_176179922,4.jpg,,0,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95t0d9_0,14.jpg,14_gt.jpg,1,0,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
puzzler4879_4610835547,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
cvpy513-14_14571033513,13.jpg,,0,0,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8z3q6p_0,26.jpg,26_gt.jpg,1,0,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
k1rsch_2698535314,38.jpg,,0,0,38_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8w0r2r_0,19.jpg,19_gt.jpg,1,0,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
2eklectik_3460552507,15.jpg,,0,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9b6d4b_0,0.jpg,0_gt.jpg,1,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cdwa7_orig,26.jpg,,0,0,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
markdodds_3550464093,4.jpg,,0,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
educationinternational_2919106548,23.jpg,,0,0,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9bp70d_0,6.jpg,6_gt.jpg,1,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c979ed6_0,18.jpg,18_gt.jpg,1,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92pqca_0,12.jpg,12_gt.jpg,1,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rikkis_refuge_3510915742,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
zyend_4080731611,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
cerezas_3512333965,9.jpg,,0,0,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
charliesteele_1112629753,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91gqec_0,23.jpg,23_gt.jpg,1,0,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94bbxr_0,4.jpg,4_gt.jpg,1,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
charliesteele_1112629753,25.jpg,,0,0,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
davereynolds1_14214178499,26.jpg,,0,0,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9b11xy_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9befb1_0,6.jpg,6_gt.jpg,1,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
hmclin_14472781798,10.jpg,,0,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1afvdd_orig,2.jpg,,0,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8zsg4j_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
robertcupisz_1518362873,22.jpg,,0,0,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
123502511@N03_14094624881,40.jpg,,0,0,40_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94q3kl_0,69.jpg,69_gt.jpg,1,0,69_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1ayilh_orig,23.jpg,,0,0,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9b10e8_0,15.jpg,15_gt.jpg,1,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9cqpt2_0,58.jpg,58_gt.jpg,1,0,58_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
istolethetv_7307749960,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ingolauer_50087237431,34.jpg,,0,0,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
100959748@N04_9663686382,0.jpg,,0,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c96cglv_0,15.jpg,15_gt.jpg,1,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
david_a_lea_5049522712,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
elobjetivodericard_9258256500,16.jpg,,0,0,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9eddxz_0,2.jpg,2_gt.jpg,1,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c972iqs_0,12.jpg,12_gt.jpg,1,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9f3da2_0,39.jpg,39_gt.jpg,1,0,39_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rollercoasterphilosophy_4703498437,35.jpg,,0,0,35_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
nicolas_oddo_36841503696,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94tbw3_0,39.jpg,39_gt.jpg,1,0,39_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rosasay_2790809337,2.jpg,,0,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9booko_0,7.jpg,7_gt.jpg,1,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8z3l9n_0,23.jpg,23_gt.jpg,1,0,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
scottrsmith_49746983358,27.jpg,,0,0,27_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
doctorow_2140506,21.jpg,,0,0,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
prayitnophotography_46987928211,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91ot4e_0,9.jpg,9_gt.jpg,1,0,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95kdy8_0,19.jpg,19_gt.jpg,1,0,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bajww_orig,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ickb240_4576722208,8.jpg,,0,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8xanp8_0,17.jpg,17_gt.jpg,1,0,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
lamerie_2071503920,26.jpg,,0,0,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
baggis_3753825923,34.jpg,,0,0,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c99fjx6_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94q3kl_0,113.jpg,113_gt.jpg,1,0,113_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1c2uxu_orig,32.jpg,,0,0,32_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9a0ogm_0,14.jpg,14_gt.jpg,1,0,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92zq41_0,8.jpg,8_gt.jpg,1,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bcy4k_orig,10.jpg,,0,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8xbjz3_0,10.jpg,10_gt.jpg,1,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
peterjr1961_4480818540,8.jpg,,0,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90q79y_0,9.jpg,9_gt.jpg,1,0,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fo87w_0,88.jpg,88_gt.jpg,1,0,88_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
141509577@N05_49911734143,33.jpg,,0,0,33_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
infrogmation_12385836695,21.jpg,,0,0,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
dbowie78_4706570627,5.jpg,,0,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
carolee_289884555,4.jpg,,0,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ccedw_0,6.jpg,6_gt.jpg,1,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
theworldfishcenter_44655801404,11.jpg,,0,0,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
pacificklaus_49968413271,12.jpg,,0,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
phoenixpics_75704045,4.jpg,,0,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
graceeaa_7962545116,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
sleepless_in_somerset_53402391,18.jpg,,0,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9c75hs_0,0.jpg,0_gt.jpg,1,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8zezwq_0,6.jpg,6_gt.jpg,1,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
charliecowins_2802995096,26.jpg,,0,0,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eksrx_14983188460,18.jpg,,0,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
portland_mike_2544128768,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
syobosyobo_1011803810,28.jpg,,0,0,28_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
mdpettitt_30889731788,18.jpg,,0,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91x9y7_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c97npfo_0,30.jpg,30_gt.jpg,1,0,30_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8z4o30_0,22.jpg,22_gt.jpg,1,0,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
nola_agent_2664425870,13.jpg,,0,0,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eltham_mob_49456588248,4.jpg,,0,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91o8wl_0,8.jpg,8_gt.jpg,1,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
nicksphotos_164650343,18.jpg,,0,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8wz8qw_0,6.jpg,6_gt.jpg,1,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1a3oag_orig,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bfbnf_orig,0.jpg,,0,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
chris-warren-photos_17396563681,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9bttk4_0,2.jpg,2_gt.jpg,1,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
mdpettitt_30889739408,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9bn5v6_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
8789515@N06_9446204736,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95h4kd_0,122.jpg,122_gt.jpg,1,0,122_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92hrf9_0,21.jpg,21_gt.jpg,1,0,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
71494338@N00_2569668627,43.jpg,,0,0,43_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
134252569@N07_20092239265,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
89375755@N00_49696825372,31.jpg,,0,0,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
97423979@N00_22785945240,30.jpg,,0,0,30_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c93me8y_0,10.jpg,10_gt.jpg,1,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dwcgf_0,8.jpg,8_gt.jpg,1,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1b18vd_orig,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9crh2a_0,58.jpg,58_gt.jpg,1,0,58_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
cchauvet_5017047354,0.jpg,,0,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ggl99_0,17.jpg,17_gt.jpg,1,0,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8xkcsl_0,19.jpg,19_gt.jpg,1,0,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
biscotte_524726108,12.jpg,,0,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ooocha_3060727274,27.jpg,,0,0,27_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
run4unity_7192651126,8.jpg,,0,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c972p3n_0,66.jpg,66_gt.jpg,1,0,66_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
8058098@N07_5828928877,18.jpg,,0,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
psd_50079874396,20.jpg,,0,0,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94tbw3_0,34.jpg,34_gt.jpg,1,0,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rollercoasterphilosophy_4703439543,23.jpg,,0,0,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
160578178@N03_27320481228,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
cvpy513-14_14571033513,2.jpg,,0,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95wl0v_0,0.jpg,0_gt.jpg,1,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fl1lk_0,18.jpg,18_gt.jpg,1,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9gn0vx_0,7.jpg,7_gt.jpg,1,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c956yew_0,7.jpg,7_gt.jpg,1,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
csumb_9599568497,11.jpg,,0,0,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
feuilllu_52230678,8.jpg,,0,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c992u19_0,0.jpg,0_gt.jpg,1,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9cnzf8_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ax2ln_0,32.jpg,32_gt.jpg,1,0,32_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
isafmedia_3255429786,4.jpg,,0,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
189210134@N06_50079457577,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
araswami_2357509256,20.jpg,,0,0,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
syobosyobo_1011803810,33.jpg,,0,0,33_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jannes_shootings_27384947611,4.jpg,,0,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
kbeil_4242298376,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
marufish_2669376479,10.jpg,,0,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ell-r-brown_3633878182,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ddmacgre_15706272986,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bmqiu_orig,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
librarianidol_3109667774,24.jpg,,0,0,24_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92dy1z_0,8.jpg,8_gt.jpg,1,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c99bj65_0,6.jpg,6_gt.jpg,1,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1awxvm_orig,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92qgq8_0,37.jpg,37_gt.jpg,1,0,37_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c993qje_0,21.jpg,21_gt.jpg,1,0,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94b087_0,3.jpg,3_gt.jpg,1,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
gmaximo_5392538893,4.jpg,,0,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
toniher_2265260749,31.jpg,,0,0,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94qh20_0,68.jpg,68_gt.jpg,1,0,68_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
puzzler4879_4610835547,0.jpg,,0,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
altmania_2365856927,14.jpg,,0,0,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
67021770@N08_14588442798,18.jpg,,0,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
dnevill_402002128,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
8147452@N05_1266497179,12.jpg,,0,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
stignygaard_48848572928,25.jpg,,0,0,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
sn1cks_48586375471,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
8789515@N06_9446165686,0.jpg,,0,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jackskellington101_42119469,5.jpg,,0,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bajww_orig,89.jpg,,0,0,89_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
matsukin_278271599,33.jpg,,0,0,33_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
friscocali_8635387035,18.jpg,,0,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
discoverwaikumetecemetery_24537523777,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
chrisparker2012_7983941227,14.jpg,,0,0,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
tamago-moffle_4874127805,17.jpg,,0,0,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1aws4w_orig,13.jpg,,0,0,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
k1rsch_2697716023,10.jpg,,0,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8xariv_0,5.jpg,5_gt.jpg,1,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c98urai_0,3.jpg,3_gt.jpg,1,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
62039795@N02_5777779309,11.jpg,,0,0,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ct2jr_0,61.jpg,61_gt.jpg,1,0,61_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
icelandic_sheepdog_6707275245,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
dailymatador_4347331479,10.jpg,,0,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jasherry_3041781367,20.jpg,,0,0,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
peterjr1961_3561329399,27.jpg,,0,0,27_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
9336941@N03_4395001126,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
portland_mike_2544128768,9.jpg,,0,0,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bax4h_orig,14.jpg,,0,0,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9gda7u_0,9.jpg,9_gt.jpg,1,0,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
dawidpalen_4606134886,12.jpg,,0,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1acw36_orig,5.jpg,,0,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
david_a_lea_5048943615,0.jpg,,0,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cfc30_orig,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ecnrt_0,24.jpg,24_gt.jpg,1,0,24_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1c9ol1_orig,58.jpg,,0,0,58_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c97knp0_0,16.jpg,16_gt.jpg,1,0,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
redux_384962763,13.jpg,,0,0,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
medienfuzzi_4018799537,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
iaea_imagebank_32795100282,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
johanl_138211075,10.jpg,,0,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c959a6e_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9bmply_0,23.jpg,23_gt.jpg,1,0,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1at8em_orig,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9gn0vx_0,12.jpg,12_gt.jpg,1,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94q3kl_0,27.jpg,27_gt.jpg,1,0,27_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
nola_agent_2663602205,16.jpg,,0,0,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
iyfphoto_7458055046,12.jpg,,0,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c908yxz_0,2.jpg,2_gt.jpg,1,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
videoran_8375565497,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
73416633@N00_302256872,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9crh2a_0,70.jpg,70_gt.jpg,1,0,70_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
124202283@N04_19647328996,30.jpg,,0,0,30_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
14295887@N05_7693369862,25.jpg,,0,0,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9g5zv6_0,3.jpg,3_gt.jpg,1,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9crh2a_0,62.jpg,62_gt.jpg,1,0,62_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
hess_training_6954727547,24.jpg,,0,0,24_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eksrx_14467749978,34.jpg,,0,0,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
einfach_2721550896,2.jpg,,0,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
paulasatijn_42360342401,24.jpg,,0,0,24_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rcasenhiser_20608672040,32.jpg,,0,0,32_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
170409963@N02_48008466277,2.jpg,,0,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
